survey,sample_id,midpoint_date_gmt,sampleTime_UTC,latitude,longitude,chlorophyll_index
Atlantic CPR,416LR-17,1998-07-08T09:51:00Z,1998-07-08T09:51:00Z,54.5367,-0.2633,2
Atlantic CPR,416LR-15,1998-07-08T11:16:00Z,1998-07-08T11:16:00Z,54.8483,-0.4683,1
Atlantic CPR,416LR-13,1998-07-08T12:42:00Z,1998-07-08T12:42:00Z,55.16,-0.675,1
Atlantic CPR,416LR-11,1998-07-08T14:08:00Z,1998-07-08T14:08:00Z,55.4717,-0.8833,1
Atlantic CPR,416LR-9,1998-07-08T15:34:00Z,1998-07-08T15:34:00Z,55.7833,-1.0933,2
Atlantic CPR,416LR-7,1998-07-08T16:59:00Z,1998-07-08T16:59:00Z,56.095,-1.3033,2
Atlantic CPR,416LR-5,1998-07-08T18:25:00Z,1998-07-08T18:25:00Z,56.4067,-1.5167,1
Atlantic CPR,416LR-3,1998-07-08T19:50:00Z,1998-07-08T19:50:00Z,56.7183,-1.7317,1
Atlantic CPR,416LR-1,1998-07-08T21:16:00Z,1998-07-08T21:16:00Z,57.03,-1.9483,0
Atlantic CPR,235M--1,1998-07-09T02:07:00Z,1998-07-09T02:07:00Z,57.2,-1.8167,1
Atlantic CPR,235M--3,1998-07-09T03:31:00Z,1998-07-09T03:31:00Z,57.3317,-1.2517,0
Atlantic CPR,235M--5,1998-07-09T04:55:00Z,1998-07-09T04:55:00Z,57.4617,-0.6833,1
Atlantic CPR,235M--7,1998-07-09T06:19:00Z,1998-07-09T06:19:00Z,57.5933,-0.1133,1
Atlantic CPR,235M--9,1998-07-09T07:44:00Z,1998-07-09T07:44:00Z,57.7233,0.4583,1
Atlantic CPR,235M--11,1998-07-09T09:08:00Z,1998-07-09T09:08:00Z,57.855,1.0333,1
Atlantic CPR,235M--13,1998-07-09T10:32:00Z,1998-07-09T10:32:00Z,57.985,1.6083,1
Atlantic CPR,235M--15,1998-07-09T11:57:00Z,1998-07-09T11:57:00Z,58.1167,2.1867,1
Atlantic CPR,235M--17,1998-07-09T13:20:00Z,1998-07-09T13:20:00Z,58.2467,2.7667,1
Atlantic CPR,235M--19,1998-07-09T14:44:00Z,1998-07-09T14:44:00Z,58.3783,3.35,2
Atlantic CPR,235M--21,1998-07-09T16:09:00Z,1998-07-09T16:09:00Z,58.51,3.935,2
Atlantic CPR,235M--23,1998-07-09T17:32:00Z,1998-07-09T17:32:00Z,58.64,4.5217,2
Atlantic CPR,235M--25,1998-07-09T18:57:00Z,1998-07-09T18:57:00Z,58.7717,5.11,2
Atlantic CPR,296IN-1,1998-07-10T11:22:00Z,1998-07-10T11:22:00Z,53.5033,-3.6117,2
Atlantic CPR,296IN-2,1998-07-10T11:56:00Z,1998-07-10T11:56:00Z,53.4883,-3.89,2
Atlantic CPR,296IN-3,1998-07-10T12:30:00Z,1998-07-10T12:30:00Z,53.4733,-4.1683,1
Atlantic CPR,296IN-4,1998-07-10T13:04:00Z,1998-07-10T13:04:00Z,53.4583,-4.4467,1
Atlantic CPR,296IN-5,1998-07-10T13:35:00Z,1998-07-10T13:35:00Z,53.405,-4.6983,1
Atlantic CPR,296IN-6,1998-07-10T14:09:00Z,1998-07-10T14:09:00Z,53.3533,-4.9417,1
Atlantic CPR,296IN-7,1998-07-10T14:48:00Z,1998-07-10T14:48:00Z,53.3583,-5.22,1
Atlantic CPR,296IN-8,1998-07-10T15:27:00Z,1998-07-10T15:27:00Z,53.3617,-5.4983,1
Atlantic CPR,544C--33,1998-07-11T19:09:00Z,1998-07-11T19:09:00Z,57.0783,8.2667,2
Atlantic CPR,544C--31,1998-07-11T20:18:00Z,1998-07-11T20:18:00Z,56.875,7.7833,2
Atlantic CPR,544C--29,1998-07-11T21:27:00Z,1998-07-11T21:27:00Z,56.6717,7.3033,2
Atlantic CPR,544C--27,1998-07-11T22:37:00Z,1998-07-11T22:37:00Z,56.4683,6.825,2
Atlantic CPR,544C--25,1998-07-11T23:46:00Z,1998-07-11T23:46:00Z,56.265,6.3483,2
Atlantic CPR,544C--23,1998-07-12T00:55:00Z,1998-07-12T00:55:00Z,56.0617,5.875,2
Atlantic CPR,544C--21,1998-07-12T02:04:00Z,1998-07-12T02:04:00Z,55.8583,5.405,2
Atlantic CPR,544C--19,1998-07-12T03:14:00Z,1998-07-12T03:14:00Z,55.655,4.9367,2
Atlantic CPR,544C--17,1998-07-12T04:23:00Z,1998-07-12T04:23:00Z,55.4517,4.47,1
Atlantic CPR,544C--15,1998-07-12T05:31:00Z,1998-07-12T05:31:00Z,55.2483,4.0067,1
Atlantic CPR,544C--13,1998-07-12T06:40:00Z,1998-07-12T06:40:00Z,55.045,3.5467,1
Atlantic CPR,544C--11,1998-07-12T07:50:00Z,1998-07-12T07:50:00Z,54.8417,3.0867,1
Atlantic CPR,544C--9,1998-07-12T08:59:00Z,1998-07-12T08:59:00Z,54.6367,2.6317,1
Atlantic CPR,544C--7,1998-07-12T10:08:00Z,1998-07-12T10:08:00Z,54.4333,2.1767,0
Atlantic CPR,544C--5,1998-07-12T11:18:00Z,1998-07-12T11:18:00Z,54.23,1.725,1
Atlantic CPR,544C--3,1998-07-12T12:26:00Z,1998-07-12T12:26:00Z,54.0267,1.275,1
Atlantic CPR,544C--1,1998-07-12T13:35:00Z,1998-07-12T13:35:00Z,53.8233,0.8283,1
Atlantic CPR,174LG-1,1998-07-14T09:07:00Z,1998-07-14T09:07:00Z,52.18,3.6717,6.5
Atlantic CPR,174LG-3,1998-07-14T10:36:00Z,1998-07-14T10:36:00Z,52.4817,3.9083,6.5
Atlantic CPR,174LG-5,1998-07-14T12:08:00Z,1998-07-14T12:08:00Z,52.78,4.15,2
Atlantic CPR,174LG-7,1998-07-14T13:40:00Z,1998-07-14T13:40:00Z,53.08,4.3917,6.5
Atlantic CPR,174LG-9,1998-07-14T15:12:00Z,1998-07-14T15:12:00Z,53.38,4.6367,6.5
Atlantic CPR,174LG-11,1998-07-14T16:40:00Z,1998-07-14T16:40:00Z,53.6767,4.89,6.5
Atlantic CPR,174LG-13,1998-07-14T18:00:00Z,1998-07-14T18:00:00Z,53.965,5.1717,6.5
Atlantic CPR,174LG-15,1998-07-14T19:19:00Z,1998-07-14T19:19:00Z,54.255,5.4533,6.5
Atlantic CPR,174LG-17,1998-07-14T20:38:00Z,1998-07-14T20:38:00Z,54.5433,5.7383,6.5
Atlantic CPR,174LG-19,1998-07-14T21:57:00Z,1998-07-14T21:57:00Z,54.8317,6.025,6.5
Atlantic CPR,174LG-21,1998-07-14T23:16:00Z,1998-07-14T23:16:00Z,55.1217,6.315,6.5
Atlantic CPR,174LG-23,1998-07-15T00:35:00Z,1998-07-15T00:35:00Z,55.41,6.605,6.5
Atlantic CPR,174LG-25,1998-07-15T01:55:00Z,1998-07-15T01:55:00Z,55.6983,6.8983,6.5
Atlantic CPR,174LG-27,1998-07-15T03:14:00Z,1998-07-15T03:14:00Z,55.9883,7.195,6.5
Atlantic CPR,174LG-29,1998-07-15T04:33:00Z,1998-07-15T04:33:00Z,56.2767,7.4917,6.5
Atlantic CPR,174LG-31,1998-07-15T05:52:00Z,1998-07-15T05:52:00Z,56.5667,7.7917,6.5
Atlantic CPR,174LG-33,1998-07-15T07:11:00Z,1998-07-15T07:11:00Z,56.855,8.0933,6.5
Atlantic CPR,174LG-35,1998-07-15T08:30:00Z,1998-07-15T08:30:00Z,57.1433,8.3983,6.5
Atlantic CPR,174LG-37,1998-07-15T09:50:00Z,1998-07-15T09:50:00Z,57.4333,8.705,6.5
Atlantic CPR,174LG-39,1998-07-15T11:08:00Z,1998-07-15T11:08:00Z,57.7217,9.015,2
Atlantic CPR,174LG-41,1998-07-15T12:21:00Z,1998-07-15T12:21:00Z,57.8433,9.5333,6.5
Atlantic CPR,174LG-43,1998-07-15T13:31:00Z,1998-07-15T13:31:00Z,57.8833,10.1533,6.5
Atlantic CPR,174LG-45,1998-07-15T14:34:00Z,1998-07-15T14:34:00Z,57.9,10.7817,6.5
Atlantic CPR,174LG-47,1998-07-15T16:01:00Z,1998-07-15T16:01:00Z,57.6883,11.26,6.5
Atlantic CPR,462SA-45,1998-07-15T21:35:00Z,1998-07-15T21:35:00Z,44.2817,-3.5133,1
Atlantic CPR,462SA-43,1998-07-15T23:09:00Z,1998-07-15T23:09:00Z,44.5967,-3.6633,1
Atlantic CPR,462SA-41,1998-07-16T00:43:00Z,1998-07-16T00:43:00Z,44.9117,-3.8133,1
Atlantic CPR,462SA-39,1998-07-16T02:17:00Z,1998-07-16T02:17:00Z,45.2283,-3.965,1
Atlantic CPR,462SA-37,1998-07-16T03:52:00Z,1998-07-16T03:52:00Z,45.5433,-4.1183,0
Atlantic CPR,462SA-35,1998-07-16T05:27:00Z,1998-07-16T05:27:00Z,45.8583,-4.27,0
Atlantic CPR,412R--8,1998-07-16T05:38:00Z,1998-07-16T05:38:00Z,52.1467,3.9267,2
Atlantic CPR,412R--7,1998-07-16T06:20:00Z,1998-07-16T06:20:00Z,52.14,3.655,6.5
Atlantic CPR,462SA-33,1998-07-16T07:01:00Z,1998-07-16T07:01:00Z,46.175,-4.425,1
Atlantic CPR,412R--6,1998-07-16T07:01:00Z,1998-07-16T07:01:00Z,52.1267,3.385,6.5
Atlantic CPR,412R--5,1998-07-16T07:42:00Z,1998-07-16T07:42:00Z,52.1133,3.115,6.5
Atlantic CPR,412R--4,1998-07-16T08:23:00Z,1998-07-16T08:23:00Z,52.1,2.845,6.5
Atlantic CPR,462SA-31,1998-07-16T08:35:00Z,1998-07-16T08:35:00Z,46.49,-4.58,2
Atlantic CPR,412R--3,1998-07-16T09:04:00Z,1998-07-16T09:04:00Z,52.0867,2.575,2
Atlantic CPR,412R--2,1998-07-16T09:46:00Z,1998-07-16T09:46:00Z,52.0733,2.305,1
Atlantic CPR,462SA-29,1998-07-16T10:09:00Z,1998-07-16T10:09:00Z,46.805,-4.735,2
Atlantic CPR,412R--1,1998-07-16T10:27:00Z,1998-07-16T10:27:00Z,52.06,2.0367,1
Atlantic CPR,462SA-27,1998-07-16T11:44:00Z,1998-07-16T11:44:00Z,47.1217,-4.8917,2
Atlantic CPR,462SA-25,1998-07-16T13:19:00Z,1998-07-16T13:19:00Z,47.4367,-5.05,2
Atlantic CPR,462SA-23,1998-07-16T14:52:00Z,1998-07-16T14:52:00Z,47.7533,-5.2083,2
Atlantic CPR,462SA-21,1998-07-16T16:27:00Z,1998-07-16T16:27:00Z,48.0683,-5.3667,2
Atlantic CPR,462SA-19,1998-07-16T17:47:00Z,1998-07-16T17:47:00Z,48.4,-5.3083,1
Atlantic CPR,462SA-17,1998-07-16T19:07:00Z,1998-07-16T19:07:00Z,48.6483,-5.0017,1
Atlantic CPR,462SA-15,1998-07-16T20:23:00Z,1998-07-16T20:23:00Z,48.865,-4.6183,1
Atlantic CPR,462SA-13,1998-07-16T21:39:00Z,1998-07-16T21:39:00Z,49.0817,-4.2317,1
Atlantic CPR,462SA-11,1998-07-16T22:55:00Z,1998-07-16T22:55:00Z,49.2967,-3.845,2
Atlantic CPR,462SA-9,1998-07-17T00:11:00Z,1998-07-17T00:11:00Z,49.5133,-3.4567,2
Atlantic CPR,462SA-7,1998-07-17T01:28:00Z,1998-07-17T01:28:00Z,49.73,-3.0667,2
Atlantic CPR,462SA-5,1998-07-17T02:45:00Z,1998-07-17T02:45:00Z,49.8967,-2.6317,2
Atlantic CPR,462SA-3,1998-07-17T04:08:00Z,1998-07-17T04:08:00Z,50.055,-2.1867,2
Atlantic CPR,462SA-1,1998-07-17T05:36:00Z,1998-07-17T05:36:00Z,50.2683,-1.7867,1
Atlantic CPR,620V--1,1998-07-17T12:12:00Z,1998-07-17T12:12:00Z,59.1717,-4.3617,1
Atlantic CPR,620V--3,1998-07-17T13:39:00Z,1998-07-17T13:39:00Z,59.3667,-4.8917,1
Atlantic CPR,620V--5,1998-07-17T15:05:00Z,1998-07-17T15:05:00Z,59.56,-5.4233,0
Atlantic CPR,620V--7,1998-07-17T16:32:00Z,1998-07-17T16:32:00Z,59.755,-5.9583,0
Atlantic CPR,401W--1,1998-07-17T17:59:00Z,1998-07-17T17:59:00Z,55.55,-7.5667,2
Atlantic CPR,620V--9,1998-07-17T17:59:00Z,1998-07-17T17:59:00Z,59.9483,-6.4967,0
Atlantic CPR,401W--3,1998-07-17T19:17:00Z,1998-07-17T19:17:00Z,55.5917,-8.15,1
Atlantic CPR,620V--11,1998-07-17T19:24:00Z,1998-07-17T19:24:00Z,60.125,-7.0633,1
Atlantic CPR,401W--5,1998-07-17T20:35:00Z,1998-07-17T20:35:00Z,55.635,-8.7333,1
Atlantic CPR,620V--13,1998-07-17T20:48:00Z,1998-07-17T20:48:00Z,60.3017,-7.6317,1
Atlantic CPR,401W--7,1998-07-17T21:55:00Z,1998-07-17T21:55:00Z,55.6783,-9.3183,1
Atlantic CPR,620V--15,1998-07-17T22:12:00Z,1998-07-17T22:12:00Z,60.4767,-8.2033,1
Atlantic CPR,401W--9,1998-07-17T23:13:00Z,1998-07-17T23:13:00Z,55.7217,-9.905,1
Atlantic CPR,620V--17,1998-07-17T23:37:00Z,1998-07-17T23:37:00Z,60.6533,-8.78,1
Atlantic CPR,401W--11,1998-07-18T00:31:00Z,1998-07-18T00:31:00Z,55.7633,-10.49,2
Atlantic CPR,620V--19,1998-07-18T01:01:00Z,1998-07-18T01:01:00Z,60.83,-9.3567,1
Atlantic CPR,401W--13,1998-07-18T01:50:00Z,1998-07-18T01:50:00Z,55.8067,-11.0767,2
Atlantic CPR,620V--21,1998-07-18T02:24:00Z,1998-07-18T02:24:00Z,61.0083,-9.935,1
Atlantic CPR,401W--15,1998-07-18T03:09:00Z,1998-07-18T03:09:00Z,55.85,-11.6633,2
Atlantic CPR,620V--23,1998-07-18T03:48:00Z,1998-07-18T03:48:00Z,61.185,-10.5183,1
Atlantic CPR,401W--17,1998-07-18T04:28:00Z,1998-07-18T04:28:00Z,55.8917,-12.2517,2
Atlantic CPR,620V--25,1998-07-18T05:11:00Z,1998-07-18T05:11:00Z,61.3633,-11.105,1
Atlantic CPR,401W--19,1998-07-18T05:46:00Z,1998-07-18T05:46:00Z,55.935,-12.84,1
Atlantic CPR,620V--27,1998-07-18T06:34:00Z,1998-07-18T06:34:00Z,61.535,-11.7,1
Atlantic CPR,401W--21,1998-07-18T07:04:00Z,1998-07-18T07:04:00Z,55.9783,-13.43,2
Atlantic CPR,620V--29,1998-07-18T07:58:00Z,1998-07-18T07:58:00Z,61.7017,-12.3067,0
Atlantic CPR,401W--23,1998-07-18T08:23:00Z,1998-07-18T08:23:00Z,56.0217,-14.02,1
Atlantic CPR,620V--31,1998-07-18T09:21:00Z,1998-07-18T09:21:00Z,61.8683,-12.9167,0
Atlantic CPR,401W--25,1998-07-18T09:42:00Z,1998-07-18T09:42:00Z,56.0633,-14.61,1
Atlantic CPR,620V--33,1998-07-18T10:45:00Z,1998-07-18T10:45:00Z,62.035,-13.53,0
Atlantic CPR,401W--27,1998-07-18T11:00:00Z,1998-07-18T11:00:00Z,56.1067,-15.2017,1
Atlantic CPR,620V--35,1998-07-18T12:08:00Z,1998-07-18T12:08:00Z,62.1983,-14.15,1
Atlantic CPR,401W--29,1998-07-18T12:19:00Z,1998-07-18T12:19:00Z,56.15,-15.7933,0
Atlantic CPR,620V--37,1998-07-18T13:32:00Z,1998-07-18T13:32:00Z,62.35,-14.7883,1
Atlantic CPR,401W--31,1998-07-18T13:37:00Z,1998-07-18T13:37:00Z,56.1933,-16.3867,0
Atlantic CPR,620V--39,1998-07-18T14:55:00Z,1998-07-18T14:55:00Z,62.5,-15.4283,1
Atlantic CPR,401W--33,1998-07-18T14:56:00Z,1998-07-18T14:56:00Z,56.235,-16.9783,0
Atlantic CPR,401W--35,1998-07-18T16:15:00Z,1998-07-18T16:15:00Z,56.2783,-17.5733,0
Atlantic CPR,620V--41,1998-07-18T16:19:00Z,1998-07-18T16:19:00Z,62.65,-16.0733,1
Atlantic CPR,401W--37,1998-07-18T17:33:00Z,1998-07-18T17:33:00Z,56.3217,-18.1667,1
Atlantic CPR,620V--43,1998-07-18T17:41:00Z,1998-07-18T17:41:00Z,62.8017,-16.7217,1
Atlantic CPR,401W--39,1998-07-18T18:52:00Z,1998-07-18T18:52:00Z,56.365,-18.7633,0
Atlantic CPR,594A--15,1998-07-18T18:54:00Z,1998-07-18T18:54:00Z,59.78,-1.295,2
Atlantic CPR,620V--45,1998-07-18T19:05:00Z,1998-07-18T19:05:00Z,62.9517,-17.3733,2
Atlantic CPR,401W--41,1998-07-18T20:10:00Z,1998-07-18T20:10:00Z,56.4067,-19.3583,0
Atlantic CPR,594A--13,1998-07-18T20:34:00Z,1998-07-18T20:34:00Z,59.48,-1.5533,2
Atlantic CPR,401W--43,1998-07-18T21:28:00Z,1998-07-18T21:28:00Z,56.45,-19.955,2
Atlantic CPR,594A--11,1998-07-18T21:56:00Z,1998-07-18T21:56:00Z,59.1467,-1.57,2
Atlantic CPR,72FA-1,1998-07-18T23:04:00Z,1998-07-18T23:04:00Z,56.4917,-20.7117,1
Atlantic CPR,594A--9,1998-07-18T23:18:00Z,1998-07-18T23:18:00Z,58.8133,-1.5867,2
Atlantic CPR,72FA-3,1998-07-19T00:15:00Z,1998-07-19T00:15:00Z,56.515,-21.3117,1
Atlantic CPR,594A--7,1998-07-19T00:40:00Z,1998-07-19T00:40:00Z,58.48,-1.6017,1
Atlantic CPR,72FA-5,1998-07-19T01:25:00Z,1998-07-19T01:25:00Z,56.5367,-21.9133,1
Atlantic CPR,594A--5,1998-07-19T02:03:00Z,1998-07-19T02:03:00Z,58.1467,-1.6183,1
Atlantic CPR,72FA-7,1998-07-19T02:36:00Z,1998-07-19T02:36:00Z,56.56,-22.515,1
Atlantic CPR,594A--3,1998-07-19T03:25:00Z,1998-07-19T03:25:00Z,57.8133,-1.6333,1
Atlantic CPR,72FA-9,1998-07-19T03:46:00Z,1998-07-19T03:46:00Z,56.5817,-23.1183,1
Atlantic CPR,594A--1,1998-07-19T04:47:00Z,1998-07-19T04:47:00Z,57.4817,-1.65,1
Atlantic CPR,72FA-11,1998-07-19T04:56:00Z,1998-07-19T04:56:00Z,56.605,-23.7217,1
Atlantic CPR,72FA-13,1998-07-19T06:07:00Z,1998-07-19T06:07:00Z,56.6267,-24.325,1
Atlantic CPR,217EB-49,1998-07-19T06:14:00Z,1998-07-19T06:14:00Z,40.6817,-68.065,1
Atlantic CPR,72FA-15,1998-07-19T07:17:00Z,1998-07-19T07:17:00Z,56.65,-24.9283,0
Atlantic CPR,217EB-47,1998-07-19T07:39:00Z,1998-07-19T07:39:00Z,40.8567,-67.6917,1
Atlantic CPR,72FA-17,1998-07-19T08:28:00Z,1998-07-19T08:28:00Z,56.6717,-25.5317,0
Atlantic CPR,217EB-45,1998-07-19T09:04:00Z,1998-07-19T09:04:00Z,41.0317,-67.3183,1
Atlantic CPR,72FA-19,1998-07-19T09:38:00Z,1998-07-19T09:38:00Z,56.695,-26.1367,0
Atlantic CPR,217EB-43,1998-07-19T10:28:00Z,1998-07-19T10:28:00Z,41.2067,-66.9433,2
Atlantic CPR,72FA-21,1998-07-19T10:48:00Z,1998-07-19T10:48:00Z,56.7167,-26.7417,0
Atlantic CPR,217EB-41,1998-07-19T11:54:00Z,1998-07-19T11:54:00Z,41.3833,-66.5667,2
Atlantic CPR,72FA-23,1998-07-19T11:59:00Z,1998-07-19T11:59:00Z,56.74,-27.3467,0
Atlantic CPR,72FA-25,1998-07-19T13:09:00Z,1998-07-19T13:09:00Z,56.7617,-27.9517,0
Atlantic CPR,217EB-39,1998-07-19T13:18:00Z,1998-07-19T13:18:00Z,41.5583,-66.19,2
Atlantic CPR,72FA-27,1998-07-19T14:20:00Z,1998-07-19T14:20:00Z,56.785,-28.5567,0
Atlantic CPR,217EB-37,1998-07-19T14:44:00Z,1998-07-19T14:44:00Z,41.7333,-65.8117,1
Atlantic CPR,72FA-29,1998-07-19T15:30:00Z,1998-07-19T15:30:00Z,56.8083,-29.1633,0
Atlantic CPR,217EB-35,1998-07-19T16:08:00Z,1998-07-19T16:08:00Z,41.9083,-65.4317,1
Atlantic CPR,72FA-31,1998-07-19T16:41:00Z,1998-07-19T16:41:00Z,56.83,-29.77,0
Atlantic CPR,217EB-33,1998-07-19T17:34:00Z,1998-07-19T17:34:00Z,42.0833,-65.0517,1
Atlantic CPR,72FA-33,1998-07-19T17:51:00Z,1998-07-19T17:51:00Z,56.8533,-30.3767,0
Atlantic CPR,217EB-31,1998-07-19T18:58:00Z,1998-07-19T18:58:00Z,42.2583,-64.67,1
Atlantic CPR,72FA-35,1998-07-19T19:01:00Z,1998-07-19T19:01:00Z,56.875,-30.9833,0
Atlantic CPR,72FA-37,1998-07-19T20:12:00Z,1998-07-19T20:12:00Z,56.8983,-31.5917,0
Atlantic CPR,217EB-29,1998-07-19T20:24:00Z,1998-07-19T20:24:00Z,42.4333,-64.2883,1
Atlantic CPR,72FA-39,1998-07-19T21:22:00Z,1998-07-19T21:22:00Z,56.92,-32.2,0
Atlantic CPR,217EB-27,1998-07-19T21:48:00Z,1998-07-19T21:48:00Z,42.6083,-63.905,1
Atlantic CPR,72FA-41,1998-07-19T22:33:00Z,1998-07-19T22:33:00Z,56.9433,-32.8083,0
Atlantic CPR,217EB-25,1998-07-19T23:14:00Z,1998-07-19T23:14:00Z,42.7833,-63.52,1
Atlantic CPR,72FA-43,1998-07-19T23:43:00Z,1998-07-19T23:43:00Z,56.965,-33.4167,0
Atlantic CPR,217EB-23,1998-07-20T00:38:00Z,1998-07-20T00:38:00Z,42.9583,-63.135,1
Atlantic CPR,217EB-21,1998-07-20T02:03:00Z,1998-07-20T02:03:00Z,43.1333,-62.7483,1
Atlantic CPR,217EB-19,1998-07-20T03:28:00Z,1998-07-20T03:28:00Z,43.3083,-62.36,1
Atlantic CPR,217EB-17,1998-07-20T04:53:00Z,1998-07-20T04:53:00Z,43.4833,-61.9717,1
Atlantic CPR,217EB-15,1998-07-20T06:18:00Z,1998-07-20T06:18:00Z,43.6583,-61.58,1
Atlantic CPR,217EB-13,1998-07-20T07:43:00Z,1998-07-20T07:43:00Z,43.8333,-61.19,1
Atlantic CPR,217EB-11,1998-07-20T09:08:00Z,1998-07-20T09:08:00Z,44.0083,-60.7967,1
Atlantic CPR,217EB-9,1998-07-20T10:33:00Z,1998-07-20T10:33:00Z,44.1833,-60.4033,1
Atlantic CPR,217EB-7,1998-07-20T11:58:00Z,1998-07-20T11:58:00Z,44.3583,-60.0083,1
Atlantic CPR,217EB-5,1998-07-20T13:23:00Z,1998-07-20T13:23:00Z,44.5333,-59.6133,1
Atlantic CPR,217EB-3,1998-07-20T14:47:00Z,1998-07-20T14:47:00Z,44.7083,-59.215,0
Atlantic CPR,217EB-1,1998-07-20T16:13:00Z,1998-07-20T16:13:00Z,44.8833,-58.8167,0
Atlantic CPR,217EA-21,1998-07-20T18:30:00Z,1998-07-20T18:30:00Z,45.2033,-58.1033,1
Atlantic CPR,217EA-19,1998-07-20T19:46:00Z,1998-07-20T19:46:00Z,45.3817,-57.705,0
Atlantic CPR,217EA-17,1998-07-20T21:02:00Z,1998-07-20T21:02:00Z,45.56,-57.3033,0
Atlantic CPR,217EA-15,1998-07-20T22:17:00Z,1998-07-20T22:17:00Z,45.7367,-56.9017,0
Atlantic CPR,217EA-13,1998-07-20T23:33:00Z,1998-07-20T23:33:00Z,45.915,-56.4983,0
Atlantic CPR,217EA-11,1998-07-21T00:49:00Z,1998-07-21T00:49:00Z,46.0933,-56.095,0
Atlantic CPR,217EA-9,1998-07-21T02:05:00Z,1998-07-21T02:05:00Z,46.2717,-55.6883,0
Atlantic CPR,217EA-7,1998-07-21T03:21:00Z,1998-07-21T03:21:00Z,46.4483,-55.2817,0
Atlantic CPR,217EA-5,1998-07-21T04:36:00Z,1998-07-21T04:36:00Z,46.6267,-54.8733,0
Atlantic CPR,217EA-3,1998-07-21T05:57:00Z,1998-07-21T05:57:00Z,46.8533,-54.5317,1
Atlantic CPR,217EA-1,1998-07-21T07:22:00Z,1998-07-21T07:22:00Z,47.1283,-54.255,0
Atlantic CPR,12MY-37,1998-07-23T03:40:00Z,1998-07-23T03:40:00Z,36.1083,-4.7983,2
Atlantic CPR,12MY-35,1998-07-23T04:54:00Z,1998-07-23T04:54:00Z,36.1933,-4.4,2
Atlantic CPR,12MY-33,1998-07-23T06:10:00Z,1998-07-23T06:10:00Z,36.2767,-4.0017,1
Atlantic CPR,12MY-31,1998-07-23T07:24:00Z,1998-07-23T07:24:00Z,36.36,-3.6033,1
Atlantic CPR,12MY-29,1998-07-23T08:39:00Z,1998-07-23T08:39:00Z,36.4433,-3.205,1
Atlantic CPR,12MY-27,1998-07-23T09:54:00Z,1998-07-23T09:54:00Z,36.5267,-2.805,1
Atlantic CPR,12MY-25,1998-07-23T11:09:00Z,1998-07-23T11:09:00Z,36.61,-2.405,1
Atlantic CPR,12MY-23,1998-07-23T12:23:00Z,1998-07-23T12:23:00Z,36.7317,-2.0267,1
Atlantic CPR,12MY-21,1998-07-23T13:33:00Z,1998-07-23T13:33:00Z,36.93,-1.6933,1
Atlantic CPR,428ZC-45,1998-07-23T14:08:00Z,1998-07-23T14:08:00Z,47.5383,-51.72,0
Atlantic CPR,12MY-19,1998-07-23T14:44:00Z,1998-07-23T14:44:00Z,37.13,-1.3617,1
Atlantic CPR,428ZC-43,1998-07-23T15:39:00Z,1998-07-23T15:39:00Z,47.7767,-51.3733,0
Atlantic CPR,12MY-17,1998-07-23T15:55:00Z,1998-07-23T15:55:00Z,37.33,-1.0267,1
Atlantic CPR,12MY-15,1998-07-23T17:05:00Z,1998-07-23T17:05:00Z,37.5283,-0.6917,1
Atlantic CPR,12MY-13,1998-07-23T18:20:00Z,1998-07-23T18:20:00Z,37.7967,-0.745,1
Atlantic CPR,12MY-11,1998-07-23T19:37:00Z,1998-07-23T19:37:00Z,38.09,-0.945,1
Atlantic CPR,428ZC-37,1998-07-23T20:12:00Z,1998-07-23T20:12:00Z,48.49,-50.3283,0
Atlantic CPR,12MY-9,1998-07-23T20:55:00Z,1998-07-23T20:55:00Z,38.3833,-1.145,1
Atlantic CPR,428ZC-35,1998-07-23T21:42:00Z,1998-07-23T21:42:00Z,48.7283,-49.9767,0
Atlantic CPR,12MY-7,1998-07-23T22:12:00Z,1998-07-23T22:12:00Z,38.6767,-1.3467,1
Atlantic CPR,428ZC-33,1998-07-23T23:14:00Z,1998-07-23T23:14:00Z,48.9667,-49.6217,1
Atlantic CPR,12MY-5,1998-07-23T23:29:00Z,1998-07-23T23:29:00Z,38.97,-1.5483,1
Atlantic CPR,428ZC-31,1998-07-24T00:45:00Z,1998-07-24T00:45:00Z,49.205,-49.2667,1
Atlantic CPR,12MY-3,1998-07-24T00:47:00Z,1998-07-24T00:47:00Z,39.2633,-1.7517,1
Atlantic CPR,12MY-1,1998-07-24T02:03:00Z,1998-07-24T02:03:00Z,39.5567,-1.9567,0
Atlantic CPR,428ZC-29,1998-07-24T02:16:00Z,1998-07-24T02:16:00Z,49.4433,-48.91,0
Atlantic CPR,12MZ-41,1998-07-24T03:46:00Z,1998-07-24T03:46:00Z,39.835,2.3867,0
Atlantic CPR,428ZC-27,1998-07-24T03:47:00Z,1998-07-24T03:47:00Z,49.68,-48.5517,0
Atlantic CPR,12MZ-39,1998-07-24T04:53:00Z,1998-07-24T04:53:00Z,40.0167,2.75,0
Atlantic CPR,428ZC-25,1998-07-24T05:17:00Z,1998-07-24T05:17:00Z,49.9183,-48.19,0
Atlantic CPR,12MZ-37,1998-07-24T06:02:00Z,1998-07-24T06:02:00Z,40.1983,3.115,0
